X,Y,Z,RowColumn,Channel,Ch_num,Patch
0.01820867838587978,0.08686605595836,0.0787491054148142,R1C6,UNI 09,9,5
0.018809341430288114,0.08568133063438448,0.0962466571185972,R2C6,UNI 10,10,5
0.01919795504406363,0.0850343558112979,0.10498673957658332,R3C6,UNI 11,11,5
0.019607343092225765,0.08438577289832555,0.11372615720548225,R4C6,UNI 12,12,5
0.01740147028754903,0.07888,0.07873818182703321,R1C5,UNI 13,13,5
0.018890126785981662,0.07320588660927858,0.07874490442400481,R1C4,UNI 14,14,5
0.021683952804205896,0.06792096853614027,0.07875377080177272,R1C3,UNI 15,15,5
0.02653199844169127,0.06235219303153701,0.0787585137834475,R1C2,UNI 16,16,5
0.03424632853109438,0.057939871051607084,0.07875484173518148,R1C1,UNI 17,17,5
0.017916600988513505,0.07786000000000001,0.09623747475685569,R2C5,UNI 18,18,5
0.01936714812740386,0.07233615162707337,0.09624755819004795,R2C4,UNI 19,19,5
0.022127661468995793,0.06712751505341026,0.09625335579220456,R2C3,UNI 20,20,5
0.027064712675135827,0.061639546813529,0.09625860630702511,R2C2,UNI 21,21,5
0.03483112614384456,0.05752236616937216,0.09625599183250762,R2C1,UNI 22,22,5
0.01817416633899574,0.07735,0.10498712122176694,R3C5,UNI 23,23,5
0.019617750236552524,0.07187637149165897,0.10499766059278023,R3C4,UNI 24,24,5
0.02234951580139235,0.0667307883120417,0.10500314828757953,R3C3,UNI 25,25,5
0.027331069791858086,0.061283223704525006,0.10500865256881388,R3C2,UNI 26,26,5
0.035123524950219594,0.057313613728254706,0.10500656688117078,R3C1,UNI 27,27,5
0.018431731689477975,0.07684,0.11373676768667822,R4C5,UNI 28,28,5
0.01986835234570051,0.07141659135624592,0.11374776299550618,R4C4,UNI 29,29,5
0.022571370133788547,0.06633406157067442,0.11375294078284846,R4C3,UNI 30,30,5
0.027597426908580316,0.060926900595521034,0.11375869883060268,R4C2,UNI 31,31,5
0.03541592375659471,0.057104861287137244,0.11375714192983391,R4C1,UNI 32,32,5
0.059725116026350895,0.0601601871542469,0.11374818427894168,R5C1,UNI 33,33,6
0.06758597097552019,0.0664047732253586,0.11372627369439105,R5C2,UNI 34,34,6
0.07241432485041155,0.07319534275304324,0.1137632665677728,R5C3,UNI 35,35,6
0.07393285800407473,0.07978851066935985,0.11381631284893036,R5C4,UNI 36,36,6
0.07383222154434149,0.08592879917382293,0.11387862135119552,R5C5,UNI 37,37,6
0.06043680004534206,0.06034305175612972,0.10500112180846832,R6C1,UNI 38,38,6
0.06824740103925542,0.0666285479062774,0.10498142316412107,R6C2,UNI 39,39,6
0.07321436287963509,0.07332615189351578,0.10502789472826647,R6C3,UNI 40,40,6
0.0748668291773926,0.07998304592098385,0.10508871567679234,R6C4,UNI 41,41,6
0.07487075723655917,0.08613461429423266,0.1051510301057071,R6C5,UNI 42,42,6
0.061148484064333236,0.06052591635801256,0.09625405933799497,R7C1,UNI 43,43,6
0.06890883110299052,0.06685232258719614,0.09623657263385212,R7C2,UNI 44,44,6
0.07400321805313584,0.073474779862321,0.096292206206606,R7C3,UNI 45,45,6
0.07577434760726312,0.08019258948174739,0.0963612074512729,R7C4,UNI 46,46,6
0.07587530355339928,0.08627500000000002,0.09641108598263685,R7C5,UNI 47,47,6
0.06251466437108248,0.060983255165064434,0.07874074209270546,R8C1,UNI 48,48,6
0.07023169123046105,0.06729987194903383,0.07874687157331259,R8C2,UNI 49,49,6
0.07547420155425918,0.07369886563049385,0.07880292317713009,R8C3,UNI 50,50,6
0.07758938446700415,0.0806116766032745,0.078906191000234,R8C4,UNI 51,51,6
0.07777539485823615,0.08676295808816993,0.07894231276512077,R8C5,UNI 52,52,6
0.07164753581761517,0.09180651342556809,0.11387056197590062,R5C6,UNI 53,53,6
0.07272873742891743,0.09228526734586852,0.10514592363463814,R6C6,UNI 54,54,6
0.07380790064471175,0.09276615274583919,0.0964213816811074,R7C6,UNI 55,55,6
0.07596622707630042,0.09372792354578045,0.0789722977740459,R8C6,UNI 56,56,6
0.06660909800103801,0.0990613274013494,0.11402748246007013,R5C7,UNI 57,57,6
0.06781643732522989,0.09972018687011378,0.10529304408264564,R6C7,UNI 58,58,6
0.06901884971397175,0.10035805046676116,0.0965581789025057,R7C7,UNI 59,59,6
0.07144451622604496,0.10149955119765613,0.07906831990337025,R8C7,UNI 60,60,6
0.05661000000000003,0.10153266008461909,0.11396381891648918,R5C8,UNI 61,61,6
0.057692331811703454,0.10248539524507816,0.10521473144232865,R6C8,UNI 62,62,6
0.05877609467007303,0.1033690383886868,0.09646549512398725,R7C8,UNI 63,63,6
0.06081699923215361,0.10508373752249622,0.07896704101579692,R8C8,UNI 64,64,6
0.032956165563564246,0.0977615396109427,0.1226621124871907,R1C8,UNI 01,1,7
0.034113259240229225,0.09590535806909478,0.14009516735852867,R2C8,UNI 02,2,7
0.03469180607856171,0.09497726729817083,0.14881169479419767,R3C8,UNI 03,3,7
0.035360000000002195,0.09383999999999942,0.15750000000000003,R4C8,UNI 04,4,7
0.02471786423200033,0.09091897511400795,0.12251829172763007,R1C7,UNI 05,5,7
0.025677959227330047,0.08937791615931179,0.1399792037912514,R2C7,UNI 06,6,7
0.026158492956717863,0.088606296758173,0.14870946661631204,R3C7,UNI 07,7,7
0.026625633864455982,0.08773980274909843,0.15742213786090478,R4C7,UNI 08,8,7
0.020012426626244497,0.08372089860790705,0.12246383486266968,R1C6,UNI 09,9,7
0.02085115709736143,0.08239454235331758,0.13993869301229003,R2C6,UNI 10,10,7
0.02127584273403014,0.08169404991513748,0.14866968607127914,R3C6,UNI 11,11,7
0.021722144597958078,0.08101071324122516,0.157403708257142,R4C6,UNI 12,12,7
0.01868929703996021,0.07633000000000001,0.12248641415158944,R1C5,UNI 13,13,7
0.020118954454849174,0.07095681122083153,0.12249786539823847,R1C4,UNI 14,14,7
0.022793224466184037,0.06593733482930823,0.12250273327811739,R1C3,UNI 15,15,7
0.02786378402530258,0.060570577486517035,0.12250874509239143,R1C2,UNI 16,16,7
0.03570832256296977,0.05689610884601979,0.12250771697849694,R1C1,UNI 17,17,7
0.019204427740924686,0.07531000000000002,0.13998570708141195,R2C5,UNI 18,18,7
0.020633224320965742,0.07003172690533957,0.13999546745109429,R2C4,UNI 19,19,7
0.023236933130973213,0.06514388134657932,0.14000231826854923,R2C3,UNI 20,20,7
0.028389735463459954,0.059905714306301046,0.14000822559030388,R2C2,UNI 21,21,7
0.03627255234515114,0.05650720617020018,0.14000921237818595,R2C1,UNI 22,22,7
0.01946199309140692,0.0748,0.14873535354632322,R3C5,UNI 23,23,7
0.02091686732571394,0.06957397807068767,0.14874385915583557,R3C4,UNI 24,24,7
0.023458787463366906,0.06474715460521657,0.14875211076371214,R3C3,UNI 25,25,7
0.028676697630441166,0.05958060200121731,0.14875874206822556,R3C2,UNI 26,26,7
0.036535719513789096,0.056319678130892316,0.1487601871062299,R3C1,UNI 27,27,7
0.019719558441889155,0.07429000000000002,0.15748500001123447,R4C5,UNI 28,28,7
0.021199543494658184,0.06912979710873698,0.15749386555942158,R4C4,UNI 29,29,7
0.0236806482154892,0.06435043214365947,0.1575,R4C3,UNI 30,30,7
0.028923332085001863,0.05930399775300335,0.1575,R4C2,UNI 31,31,7
0.03680149561222,0.05615346050997994,0.1575,R4C1,UNI 32,32,7
0.05616669593139503,0.059245864144832724,0.1574834966313084,R5C1,UNI 33,33,8
0.0642208402063637,0.06531915979363631,0.1574428389952641,R5C2,UNI 34,34,8
0.06825473349874076,0.07239175550041975,0.1574137723873839,R5C3,UNI 35,35,8
0.06919804740922669,0.07871,0.15742646444751765,R5C4,UNI 36,36,8
0.06835764968137333,0.08436691242034335,0.15743333453877326,R5C5,UNI 37,37,8
0.05687837995038621,0.05942872874671556,0.14873643416083507,R6C1,UNI 38,38,8
0.06490066166678275,0.06552711611099503,0.1486994554620874,R6C2,UNI 39,39,8
0.0691111420988543,0.07254702670778933,0.14868613167822037,R6C3,UNI 40,40,8
0.07015243612364423,0.0789272222222222,0.1487054587895844,R6C4,UNI 41,41,8
0.06945416420806805,0.08469770771868369,0.14872438602858867,R6C5,UNI 42,42,8
0.05759006396937738,0.05961159334859839,0.13998937169036174,R7C1,UNI 43,43,8
0.06558048312720181,0.06573507242835376,0.1399560719289107,R7C2,UNI 44,44,8
0.06996503988808267,0.07273331737810028,0.13996044831491414,R7C3,UNI 45,45,8
0.07110622300026051,0.07914620575171147,0.1399846328270724,R7C4,UNI 46,46,8
0.07055067873476278,0.08502850301702403,0.14001543751840406,R7C5,UNI 47,47,8
0.059013432007359715,0.05997732255236406,0.12249524674941502,R8C1,UNI 48,48,8
0.06693128599087418,0.06618870526513768,0.12247149040722301,R8C2,UNI 49,49,8
0.0716020404606305,0.07304276658967551,0.1224962726340266,R8C3,UNI 50,50,8
0.07299064633613665,0.07957440903014372,0.12253908617497775,R8C4,UNI 51,51,8
0.07273823662279498,0.08566886739765814,0.12259507727421073,R8C5,UNI 52,52,8
0.06595394760758228,0.08918929840505474,0.15743411577467167,R5C6,UNI 53,53,8
0.06717507376512602,0.08980855949914408,0.1487447270871562,R6C6,UNI 54,54,8
0.06832912432846297,0.09034011771978706,0.14003445234538645,R7C6,UNI 55,55,8
0.07056657223138049,0.09132420215364034,0.12259475318580154,R8C6,UNI 56,56,8
0.05998726318153755,0.09444042113538074,0.15748583760870621,R5C7,UNI 57,57,8
0.06128824659014657,0.09550871540251551,0.14882604091974722,R6C7,UNI 58,58,8
0.06264558008207802,0.09653976514363652,0.14016566882211512,R7C7,UNI 59,59,8
0.06539552300703556,0.09829117990914624,0.12279216299978749,R8C7,UNI 60,60,8
0.051508125485409485,0.09532688616441842,0.15749326414505743,R5C8,UNI 61,61,8
0.052548151053319,0.09663747422633716,0.14881522374529949,R6C8,UNI 62,62,8
0.053588176621228514,0.0979480622882559,0.14013718334554154,R7C8,UNI 63,63,8
0.05559,0.10046513998436316,0.12273785773748842,R8C8,UNI 64,64,8
